"CRDTPRCODIGO";"DTPRCODIGO";"PRCCODIGO";"DTQMCODIGO";"USUCODIGOACT";"USUCODIGOMOD";"DTPRTAREAS";"DTPRACTINDIV";"DTPRACTGRUPAL";"DTPRLECCIONES";"DTPRPRUEBA";"DTPRADICIONAL1";"DTPRADICIONAL2";"DTPRPROMEDIO1";"DTPRREFUERZO";"DTPRPROMEDIO";"MATCODIGO";"MATDESCRIPCION";"MATORDEN";"MATTIPO";"DTPRESTADO";"PRCNOTA1";"PRCNOTA2";"PRCNOTA3";"PRCNOTA4";"PRCNOTA5";"PRCNOTA6";"PRCNOTA7";"PRCNOTA8";"PRCNOTA9";"PRCDESCA1";"PRCDESCA2";"PRCDESC1";"PRCDESC2";"PRCDESC3";"PRCDESC4";"PRCDESC5";"PRCDESC6";"PRCDESC7";"PRCDESC8";"PRCFECHA1";"PRCFECHA2";"PRCFECHA3";"PRCFECHA4";"PRCFECHA5";"PRCFECHA6";"PRCFECHA7";"PRCFECHA8"
"1120";"290667";"9";"32491";"111";"113";"9";"10";"0";"8";"9";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1121";"290685";"9";"32509";"111";"113";"9";"7";"0";"8";"8";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1122";"290703";"9";"32527";"111";"113";"7";"5";"0";"9";"10";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1123";"290721";"9";"32545";"111";"113";"10";"10";"0";"10";"9.5";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1124";"290739";"9";"32563";"111";"113";"10";"10";"0";"9.6";"9.5";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1125";"290757";"9";"32581";"111";"113";"10";"7";"0";"9";"8.3";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1126";"290775";"9";"32599";"111";"113";"10";"10";"0";"10";"9";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1127";"290793";"9";"32617";"111";"113";"10";"10";"0";"10";"10";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1128";"290811";"9";"32635";"111";"113";"9";"10";"0";"10";"9";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1129";"290829";"9";"32653";"111";"113";"10";"10";"0";"9";"9";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1130";"290847";"9";"32671";"111";"113";"8";"7";"0";"8";"8";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1131";"290865";"9";"32689";"111";"113";"8";"5";"0";"9";"9";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1132";"290883";"9";"32707";"111";"113";"10";"10";"0";"10";"9.5";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1133";"290901";"9";"32725";"111";"113";"8";"5";"0";"10";"9";"0";"0";"0";"0";"0";"227";"EMPRENDIMIENTO Y GESTION";"12";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1134";"290358";"9";"32182";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1135";"290376";"9";"32200";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1136";"290394";"9";"32218";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1137";"290412";"9";"32236";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1138";"290430";"9";"32254";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1139";"290448";"9";"32272";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1140";"290466";"9";"32290";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
"1141";"290484";"9";"32308";"111";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"COMPORTAMIENTO";"16";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;;;;;;;;;;;;;;
