"CRDTQMCODIGO";"DTQMCODIGO";"USUCODIGO";"USUCODIGOACT";"QUICODIGO";"MTRNO";"MATCODIGO";"QUIPROMPARCIAL";"QUIEQUIVALENCIA80";"QUIEXAMEN";"QUIEQUIVALENCIA20";"QUIPROMQUIMESTRE";"MTRESTADO";"DTQMESTADO"
"3690";"99779";"107";"107";"4";"3635";"104";"0";"0";"0";"0";"0";"1";"1"
"3691";"99857";"107";"107";"4";"3641";"104";"0";"0";"0";"0";"0";"1";"1"
"3692";"99922";"107";"107";"4";"3646";"104";"0";"0";"0";"0";"0";"1";"1"
"3693";"100000";"107";"107";"4";"3654";"104";"0";"0";"0";"0";"0";"1";"1"
"3694";"100026";"107";"107";"4";"3657";"104";"0";"0";"0";"0";"0";"1";"1"
"3695";"100130";"107";"107";"4";"3670";"104";"0";"0";"0";"0";"0";"1";"1"
"3696";"100156";"107";"107";"4";"3673";"104";"0";"0";"0";"0";"0";"1";"1"
"3697";"100234";"107";"107";"4";"3681";"104";"0";"0";"0";"0";"0";"1";"1"
"3698";"100260";"107";"107";"4";"3683";"104";"0";"0";"0";"0";"0";"1";"1"
"3699";"100286";"107";"107";"4";"3685";"104";"0";"0";"0";"0";"0";"1";"1"
"3700";"100364";"107";"107";"4";"3691";"104";"0";"0";"0";"0";"0";"1";"1"
"3701";"100416";"107";"107";"4";"3697";"104";"0";"0";"0";"0";"0";"1";"1"
"3702";"100442";"107";"107";"4";"3700";"104";"0";"0";"0";"0";"0";"1";"1"
"3703";"100520";"107";"107";"4";"3708";"104";"0";"0";"0";"0";"0";"1";"1"
"3704";"100663";"107";"107";"4";"3724";"104";"0";"0";"0";"0";"0";"1";"1"
"3705";"100676";"107";"107";"4";"3725";"104";"0";"0";"0";"0";"0";"1";"1"
"3706";"100702";"107";"107";"4";"3727";"104";"0";"0";"0";"0";"0";"1";"1"
"3707";"100728";"107";"107";"4";"3733";"104";"0";"0";"0";"0";"0";"1";"1"
"3708";"100767";"107";"107";"4";"3739";"104";"0";"0";"0";"0";"0";"1";"1"
"3709";"100806";"107";"107";"4";"3744";"104";"0";"0";"0";"0";"0";"1";"1"
"3710";"100871";"107";"107";"4";"3751";"104";"0";"0";"0";"0";"0";"1";"1"
"3711";"100923";"107";"107";"4";"3759";"104";"0";"0";"0";"0";"0";"1";"1"
"3712";"100936";"107";"107";"4";"3760";"104";"0";"0";"0";"0";"0";"1";"1"
"3713";"100949";"107";"107";"4";"3763";"104";"0";"0";"0";"0";"0";"1";"1"
"3714";"101027";"107";"107";"4";"3770";"104";"0";"0";"0";"0";"0";"1";"1"
"3715";"101079";"107";"107";"4";"3774";"104";"0";"0";"0";"0";"0";"1";"1"
"3716";"101144";"107";"107";"4";"3782";"104";"0";"0";"0";"0";"0";"1";"1"
"3717";"117350";"112";"112";"5";"4103";"119";"6.18";"4.94";"0.01";"0";"4.94";"1";"1"
"3718";"117673";"112";"112";"5";"4153";"119";"4.35";"3.48";"0.01";"0";"3.48";"1";"1"
"3719";"117008";"112";"112";"5";"4068";"119";"5.71";"4.57";"0.01";"0";"4.57";"1";"1"
"3720";"117749";"112";"112";"5";"4163";"119";"5.38";"4.3";"0.01";"0";"4.3";"1";"1"
"3721";"118091";"112";"112";"5";"4218";"119";"6.02";"4.82";"0.01";"0";"4.82";"1";"1"
"3722";"116685";"112";"112";"5";"4033";"119";"5.75";"4.6";"0.01";"0";"4.6";"1";"1"
"3723";"121410";"112";"112";"5";"4071";"166";"8.88";"7.1";"0.01";"0";"7.1";"1";"1"
"3724";"121670";"112";"112";"5";"4168";"166";"6.73";"5.38";"0.01";"0";"5.38";"1";"1"
"3725";"118670";"112";"112";"5";"4291";"232";"8.74";"6.99";"0.01";"0";"6.99";"1";"1"
"3726";"119146";"112";"112";"5";"4365";"232";"7.16";"5.73";"0.01";"0";"5.73";"1";"1"
"3727";"119418";"112";"112";"5";"4411";"232";"6.43";"5.14";"0.01";"0";"5.14";"1";"1"
"3728";"119605";"112";"112";"5";"4438";"232";"2.97";"2.38";"0.01";"0";"2.38";"1";"1"
"3729";"122544";"107";"107";"6";"2522";"82";"0";"0";"0";"0";"0";"1";"1"
"3730";"122999";"107";"107";"6";"2617";"82";"0";"0";"0";"0";"0";"1";"1"
"3731";"123012";"107";"107";"6";"2618";"82";"0";"0";"0";"0";"0";"1";"1"
"3732";"123025";"107";"107";"6";"2619";"82";"0";"0";"0";"0";"0";"1";"1"
"3733";"123038";"107";"107";"6";"2620";"82";"0";"0";"0";"0";"0";"1";"1"
"3734";"123051";"107";"107";"6";"2621";"82";"0";"0";"0";"0";"0";"1";"1"
"3735";"123064";"107";"107";"6";"2622";"82";"0";"0";"0";"0";"0";"1";"1"
"3736";"123077";"107";"107";"6";"2623";"82";"0";"0";"0";"0";"0";"1";"1"
"3737";"123090";"107";"107";"6";"2624";"82";"0";"0";"0";"0";"0";"1";"1"
"3738";"123103";"107";"107";"6";"2625";"82";"0";"0";"0";"0";"0";"1";"1"
"3739";"123116";"107";"107";"6";"2626";"82";"0";"0";"0";"0";"0";"1";"1"
"3740";"123129";"107";"107";"6";"2627";"82";"0";"0";"0";"0";"0";"1";"1"
"3741";"123142";"107";"107";"6";"2628";"82";"0";"0";"0";"0";"0";"1";"1"
"3742";"123155";"107";"107";"6";"2629";"82";"0";"0";"0";"0";"0";"1";"1"
"3743";"123168";"107";"107";"6";"2630";"82";"0";"0";"0";"0";"0";"1";"1"
"3744";"123181";"107";"107";"6";"2631";"82";"0";"0";"0";"0";"0";"1";"1"
"3745";"123194";"107";"107";"6";"2632";"82";"0";"0";"0";"0";"0";"1";"1"
"3746";"123207";"107";"107";"6";"2633";"82";"0";"0";"0";"0";"0";"1";"1"
"3747";"123220";"107";"107";"6";"2634";"82";"0";"0";"0";"0";"0";"1";"1"
"3748";"123233";"107";"107";"6";"2635";"82";"0";"0";"0";"0";"0";"1";"1"
"3749";"123246";"107";"107";"6";"2636";"82";"0";"0";"0";"0";"0";"1";"1"
"3750";"123259";"107";"107";"6";"2637";"82";"0";"0";"0";"0";"0";"1";"1"
"3751";"123272";"107";"107";"6";"2638";"82";"0";"0";"0";"0";"0";"1";"1"
"3752";"123285";"107";"107";"6";"2639";"82";"0";"0";"0";"0";"0";"1";"1"
"3753";"123298";"107";"107";"6";"2640";"82";"0";"0";"0";"0";"0";"1";"1"
"3754";"123311";"107";"107";"6";"2641";"82";"0";"0";"0";"0";"0";"1";"1"
"3755";"123324";"107";"107";"6";"2642";"82";"0";"0";"0";"0";"0";"1";"1"
"3756";"123337";"107";"107";"6";"2643";"82";"0";"0";"0";"0";"0";"1";"1"
"3757";"123350";"107";"107";"6";"2644";"82";"0";"0";"0";"0";"0";"1";"1"
"3758";"123363";"107";"107";"6";"2645";"82";"0";"0";"0";"0";"0";"1";"1"
"3759";"123376";"107";"107";"6";"2646";"82";"0";"0";"0";"0";"0";"1";"1"
"3760";"123389";"107";"107";"6";"2647";"82";"0";"0";"0";"0";"0";"1";"1"
"3761";"123402";"107";"107";"6";"2648";"82";"0";"0";"0";"0";"0";"1";"1"
"3762";"123415";"107";"107";"6";"2649";"82";"0";"0";"0";"0";"0";"1";"1"
"3763";"123428";"107";"107";"6";"2650";"82";"0";"0";"0";"0";"0";"1";"1"
"3764";"123441";"107";"107";"6";"2651";"82";"0";"0";"0";"0";"0";"1";"1"
"3765";"123454";"107";"107";"6";"4643";"82";"0";"0";"0";"0";"0";"1";"1"
"3766";"132189";"107";"107";"6";"3786";"116";"0";"0";"0";"0";"0";"1";"1"
"3767";"132202";"107";"107";"6";"3788";"116";"0";"0";"0";"0";"0";"1";"1"
"3768";"132228";"107";"107";"6";"3790";"116";"0";"0";"0";"0";"0";"1";"1"
"3769";"132254";"107";"107";"6";"3792";"116";"0";"0";"0";"0";"0";"1";"1"
"3770";"132319";"107";"107";"6";"3804";"116";"0";"0";"0";"0";"0";"1";"1"
"3771";"132358";"107";"107";"6";"3808";"116";"0";"0";"0";"0";"0";"1";"1"
"3772";"132436";"107";"107";"6";"3822";"116";"0";"0";"0";"0";"0";"1";"1"
"3773";"132501";"107";"107";"6";"3829";"116";"0";"0";"0";"0";"0";"1";"1"
"3774";"132527";"107";"107";"6";"3832";"116";"0";"0";"0";"0";"0";"1";"1"
"3775";"132618";"107";"107";"6";"3841";"116";"0";"0";"0";"0";"0";"1";"1"
"3776";"132683";"107";"107";"6";"3847";"116";"0";"0";"0";"0";"0";"1";"1"
"3777";"132761";"107";"107";"6";"3856";"116";"0";"0";"0";"0";"0";"1";"1"
"3778";"132852";"107";"107";"6";"3866";"116";"0";"0";"0";"0";"0";"1";"1"
"3779";"132865";"107";"107";"6";"3867";"116";"0";"0";"0";"0";"0";"1";"1"
"3780";"132878";"107";"107";"6";"3868";"116";"0";"0";"0";"0";"0";"1";"1"
"3781";"132930";"107";"107";"6";"3872";"116";"0";"0";"0";"0";"0";"1";"1"
"3782";"132995";"107";"107";"6";"3882";"116";"0";"0";"0";"0";"0";"1";"1"
"3783";"133034";"107";"107";"6";"3899";"116";"0";"0";"0";"0";"0";"1";"1"
"3784";"133112";"107";"107";"6";"3905";"116";"0";"0";"0";"0";"0";"1";"1"
"3785";"133125";"107";"107";"6";"3906";"116";"0";"0";"0";"0";"0";"1";"1"
"3786";"133151";"107";"107";"6";"3910";"116";"0";"0";"0";"0";"0";"1";"1"
"3787";"133216";"107";"107";"6";"3917";"116";"0";"0";"0";"0";"0";"1";"1"
"3788";"133229";"107";"107";"6";"3918";"116";"0";"0";"0";"0";"0";"1";"1"
"3789";"133359";"107";"107";"6";"3937";"116";"0";"0";"0";"0";"0";"1";"1"
"3790";"133398";"107";"107";"6";"3940";"116";"0";"0";"0";"0";"0";"1";"1"
"3791";"133411";"107";"107";"6";"3941";"116";"0";"0";"0";"0";"0";"1";"1"
"3792";"133463";"107";"107";"6";"3945";"116";"0";"0";"0";"0";"0";"1";"1"
"3793";"133489";"107";"107";"6";"3949";"116";"0";"0";"0";"0";"0";"1";"1"
"3794";"133515";"107";"107";"6";"3954";"116";"0";"0";"0";"0";"0";"1";"1"
"3795";"133567";"107";"107";"6";"3959";"116";"0";"0";"0";"0";"0";"1";"1"
"3796";"133580";"107";"107";"6";"3962";"116";"0";"0";"0";"0";"0";"1";"1"
"3797";"133606";"107";"107";"6";"3965";"116";"0";"0";"0";"0";"0";"1";"1"
"3798";"133814";"107";"107";"6";"3998";"116";"0";"0";"0";"0";"0";"1";"1"
"3799";"133840";"107";"107";"6";"4001";"116";"0";"0";"0";"0";"0";"1";"1"
"3800";"133892";"107";"107";"6";"4010";"116";"0";"0";"0";"0";"0";"1";"1"
"3801";"183318";"107";"107";"6";"4868";"116";"0";"0";"0";"0";"0";"1";"1"
"3802";"133921";"107";"107";"6";"4013";"133";"0";"0";"0";"0";"0";"1";"1"
"3803";"133959";"107";"107";"6";"4018";"133";"0";"0";"0";"0";"0";"1";"1"
"3804";"134073";"107";"107";"6";"4030";"133";"0";"0";"0";"0";"0";"1";"1"
"3805";"134092";"107";"107";"6";"4034";"133";"0";"0";"0";"0";"0";"1";"1"
"3806";"134149";"107";"107";"6";"4043";"133";"0";"0";"0";"0";"0";"1";"1"
"3807";"134187";"107";"107";"6";"4053";"133";"0";"0";"0";"0";"0";"1";"1"
"3808";"134225";"107";"107";"6";"4058";"133";"0";"0";"0";"0";"0";"1";"1"
"3809";"134263";"107";"107";"6";"4062";"133";"0";"0";"0";"0";"0";"1";"1"
"3810";"134339";"107";"107";"6";"4074";"133";"0";"0";"0";"0";"0";"1";"1"
"3811";"134358";"107";"107";"6";"4075";"133";"0";"0";"0";"0";"0";"1";"1"
"3812";"134586";"107";"107";"6";"4106";"133";"0";"0";"0";"0";"0";"1";"1"
"3813";"134662";"107";"107";"6";"4114";"133";"0";"0";"0";"0";"0";"1";"1"
"3814";"134795";"107";"107";"6";"4123";"133";"0";"0";"0";"0";"0";"1";"1"
"3815";"134909";"107";"107";"6";"4133";"133";"0";"0";"0";"0";"0";"1";"1"
"3816";"134928";"107";"107";"6";"4135";"133";"0";"0";"0";"0";"0";"1";"1"
"3817";"135004";"107";"107";"6";"4148";"133";"0";"0";"0";"0";"0";"1";"1"
"3818";"135042";"107";"107";"6";"4151";"133";"0";"0";"0";"0";"0";"1";"1"
"3819";"135099";"107";"107";"6";"4156";"133";"0";"0";"0";"0";"0";"1";"1"
"3820";"135194";"107";"107";"6";"4166";"133";"0";"0";"0";"0";"0";"1";"1"
"3821";"135270";"107";"107";"6";"4171";"133";"0";"0";"0";"0";"0";"1";"1"
"3822";"135384";"107";"107";"6";"4183";"133";"0";"0";"0";"0";"0";"1";"1"
"3823";"135441";"107";"107";"6";"4186";"133";"0";"0";"0";"0";"0";"1";"1"
"3824";"135517";"107";"107";"6";"4194";"133";"0";"0";"0";"0";"0";"1";"1"
"3825";"135574";"107";"107";"6";"4199";"133";"0";"0";"0";"0";"0";"1";"1"
"3826";"135593";"107";"107";"6";"4200";"133";"0";"0";"0";"0";"0";"1";"1"
"3827";"135612";"107";"107";"6";"4202";"133";"0";"0";"0";"0";"0";"1";"1"
"3828";"135707";"107";"107";"6";"4215";"133";"0";"0";"0";"0";"0";"1";"1"
"3829";"135821";"107";"107";"6";"4227";"133";"0";"0";"0";"0";"0";"1";"1"
"3830";"135973";"107";"107";"6";"4248";"133";"0";"0";"0";"0";"0";"1";"1"
"3831";"132293";"107";"107";"6";"3800";"116";"0";"0";"0";"0";"0";"1";"1"
"3832";"132397";"107";"107";"6";"3817";"116";"0";"0";"0";"0";"0";"1";"1"
"3833";"132423";"107";"107";"6";"3821";"116";"0";"0";"0";"0";"0";"1";"1"
"3834";"132475";"107";"107";"6";"3826";"116";"0";"0";"0";"0";"0";"1";"1"
"3835";"132488";"107";"107";"6";"3828";"116";"0";"0";"0";"0";"0";"1";"1"
"3836";"132540";"107";"107";"6";"3835";"116";"0";"0";"0";"0";"0";"1";"1"
"3837";"132605";"107";"107";"6";"3840";"116";"0";"0";"0";"0";"0";"1";"1"
"3838";"132644";"107";"107";"6";"3844";"116";"0";"0";"0";"0";"0";"1";"1"
"3839";"132657";"107";"107";"6";"3845";"116";"0";"0";"0";"0";"0";"1";"1"
"3840";"132670";"107";"107";"6";"3846";"116";"0";"0";"0";"0";"0";"1";"1"
"3841";"132748";"107";"107";"6";"3854";"116";"0";"0";"0";"0";"0";"1";"1"
"3842";"132774";"107";"107";"6";"3858";"116";"0";"0";"0";"0";"0";"1";"1"
"3843";"132813";"107";"107";"6";"3862";"116";"0";"0";"0";"0";"0";"1";"1"
"3844";"132839";"107";"107";"6";"3864";"116";"0";"0";"0";"0";"0";"1";"1"
"3845";"132956";"107";"107";"6";"3877";"116";"0";"0";"0";"0";"0";"1";"1"
"3846";"133021";"107";"107";"6";"3892";"116";"0";"0";"0";"0";"0";"1";"1"
"3847";"133060";"107";"107";"6";"3901";"116";"0";"0";"0";"0";"0";"1";"1"
"3848";"133086";"107";"107";"6";"3903";"116";"0";"0";"0";"0";"0";"1";"1"
"3849";"133164";"107";"107";"6";"3911";"116";"0";"0";"0";"0";"0";"1";"1"
"3850";"133177";"107";"107";"6";"3912";"116";"0";"0";"0";"0";"0";"1";"1"
"3851";"133242";"107";"107";"6";"3920";"116";"0";"0";"0";"0";"0";"1";"1"
"3852";"133294";"107";"107";"6";"3926";"116";"0";"0";"0";"0";"0";"1";"1"
"3853";"133320";"107";"107";"6";"3932";"116";"0";"0";"0";"0";"0";"1";"1"
"3854";"133372";"107";"107";"6";"3938";"116";"0";"0";"0";"0";"0";"1";"1"
"3855";"133502";"107";"107";"6";"3952";"116";"0";"0";"0";"0";"0";"1";"1"
"3856";"133541";"107";"107";"6";"3956";"116";"0";"0";"0";"0";"0";"1";"1"
"3857";"133554";"107";"107";"6";"3957";"116";"0";"0";"0";"0";"0";"1";"1"
"3858";"133619";"107";"107";"6";"3966";"116";"0";"0";"0";"0";"0";"1";"1"
"3859";"133645";"107";"107";"6";"3970";"116";"0";"0";"0";"0";"0";"1";"1"
"3860";"133658";"107";"107";"6";"3972";"116";"0";"0";"0";"0";"0";"1";"1"
"3861";"133749";"107";"107";"6";"3991";"116";"0";"0";"0";"0";"0";"1";"1"
"3862";"133775";"107";"107";"6";"3994";"116";"0";"0";"0";"0";"0";"1";"1"
"3863";"133827";"107";"107";"6";"4000";"116";"0";"0";"0";"0";"0";"1";"1"
"3864";"134035";"107";"107";"6";"4025";"133";"0";"0";"0";"0";"0";"1";"1"
"3865";"134054";"107";"107";"6";"4027";"133";"0";"0";"0";"0";"0";"1";"1"
"3866";"134206";"107";"107";"6";"4056";"133";"0";"0";"0";"0";"0";"1";"1"
"3867";"134244";"107";"107";"6";"4061";"133";"0";"0";"0";"0";"0";"1";"1"
"3868";"134282";"107";"107";"6";"4067";"133";"0";"0";"0";"0";"0";"1";"1"
"3869";"134415";"107";"107";"6";"4088";"133";"0";"0";"0";"0";"0";"1";"1"
"3870";"134434";"107";"107";"6";"4090";"133";"0";"0";"0";"0";"0";"1";"1"
"3871";"134548";"107";"107";"6";"4099";"133";"0";"0";"0";"0";"0";"1";"1"
"3872";"134567";"107";"107";"6";"4104";"133";"0";"0";"0";"0";"0";"1";"1"
"3873";"134605";"107";"107";"6";"4107";"133";"0";"0";"0";"0";"0";"1";"1"
"3874";"134738";"107";"107";"6";"4120";"133";"0";"0";"0";"0";"0";"1";"1"
"3875";"134776";"107";"107";"6";"4122";"133";"0";"0";"0";"0";"0";"1";"1"
"3876";"134814";"107";"107";"6";"4125";"133";"0";"0";"0";"0";"0";"1";"1"
"3877";"134985";"107";"107";"6";"4138";"133";"0";"0";"0";"0";"0";"1";"1"
"3878";"135118";"107";"107";"6";"4157";"133";"0";"0";"0";"0";"0";"1";"1"
"3879";"135213";"107";"107";"6";"4167";"133";"0";"0";"0";"0";"0";"1";"1"
"3880";"135251";"107";"107";"6";"4170";"133";"0";"0";"0";"0";"0";"1";"1"
"3881";"135460";"107";"107";"6";"4189";"133";"0";"0";"0";"0";"0";"1";"1"
"3882";"135479";"107";"107";"6";"4190";"133";"0";"0";"0";"0";"0";"1";"1"
"3883";"135498";"107";"107";"6";"4192";"133";"0";"0";"0";"0";"0";"1";"1"
"3884";"135669";"107";"107";"6";"4212";"133";"0";"0";"0";"0";"0";"1";"1"
"3885";"135764";"107";"107";"6";"4222";"133";"0";"0";"0";"0";"0";"1";"1"
"3886";"135802";"107";"107";"6";"4226";"133";"0";"0";"0";"0";"0";"1";"1"
"3887";"135840";"107";"107";"6";"4228";"133";"0";"0";"0";"0";"0";"1";"1"
"3888";"135935";"107";"107";"6";"4239";"133";"0";"0";"0";"0";"0";"1";"1"
"3889";"135954";"107";"107";"6";"4240";"133";"0";"0";"0";"0";"0";"1";"1"
"3890";"135992";"107";"107";"6";"4250";"133";"0";"0";"0";"0";"0";"1";"1"
"3891";"123476";"107";"107";"6";"2654";"24";"0";"0";"0";"0";"0";"1";"1"
"3892";"123489";"107";"107";"6";"2655";"24";"0";"0";"0";"0";"0";"1";"1"
"3893";"123502";"107";"107";"6";"2657";"24";"0";"0";"0";"0";"0";"1";"1"
"3894";"123515";"107";"107";"6";"2659";"24";"0";"0";"0";"0";"0";"1";"1"
"3895";"123541";"107";"107";"6";"2661";"24";"0";"0";"0";"0";"0";"1";"1"
"3896";"123970";"107";"107";"6";"2761";"24";"0";"0";"0";"0";"0";"1";"1"
"3897";"123983";"107";"107";"6";"2762";"24";"0";"0";"0";"0";"0";"1";"1"
"3898";"123996";"107";"107";"6";"2763";"24";"0";"0";"0";"0";"0";"1";"1"
"3899";"124009";"107";"107";"6";"2764";"24";"0";"0";"0";"0";"0";"1";"1"
"3900";"124022";"107";"107";"6";"2765";"24";"0";"0";"0";"0";"0";"1";"1"
"3901";"124035";"107";"107";"6";"2766";"24";"0";"0";"0";"0";"0";"1";"1"
"3902";"124048";"107";"107";"6";"2767";"24";"0";"0";"0";"0";"0";"1";"1"
"3903";"124061";"107";"107";"6";"2768";"24";"0";"0";"0";"0";"0";"1";"1"
"3904";"124074";"107";"107";"6";"2769";"24";"0";"0";"0";"0";"0";"1";"1"
"3905";"124087";"107";"107";"6";"2770";"24";"0";"0";"0";"0";"0";"1";"1"
"3906";"124100";"107";"107";"6";"2771";"24";"0";"0";"0";"0";"0";"1";"1"
"3907";"124113";"107";"107";"6";"2772";"24";"0";"0";"0";"0";"0";"1";"1"
"3908";"124126";"107";"107";"6";"2773";"24";"0";"0";"0";"0";"0";"1";"1"
"3909";"124139";"107";"107";"6";"2774";"24";"0";"0";"0";"0";"0";"1";"1"
"3910";"124152";"107";"107";"6";"2775";"24";"0";"0";"0";"0";"0";"1";"1"
"3911";"124165";"107";"107";"6";"2776";"24";"0";"0";"0";"0";"0";"1";"1"
"3912";"124178";"107";"107";"6";"2777";"24";"0";"0";"0";"0";"0";"1";"1"
"3913";"124191";"107";"107";"6";"2778";"24";"0";"0";"0";"0";"0";"1";"1"
"3914";"124204";"107";"107";"6";"2779";"24";"0";"0";"0";"0";"0";"1";"1"
"3915";"124217";"107";"107";"6";"2780";"24";"0";"0";"0";"0";"0";"1";"1"
"3916";"124230";"107";"107";"6";"2781";"24";"0";"0";"0";"0";"0";"1";"1"
"3917";"124243";"107";"107";"6";"2782";"24";"0";"0";"0";"0";"0";"1";"1"
"3918";"124256";"107";"107";"6";"2783";"24";"0";"0";"0";"0";"0";"1";"1"
"3919";"124269";"107";"107";"6";"2784";"24";"0";"0";"0";"0";"0";"1";"1"
"3920";"124282";"107";"107";"6";"2785";"24";"0";"0";"0";"0";"0";"1";"1"
"3921";"124295";"107";"107";"6";"2786";"24";"0";"0";"0";"0";"0";"1";"1"
"3922";"124308";"107";"107";"6";"2787";"24";"0";"0";"0";"0";"0";"1";"1"
"3923";"124321";"107";"107";"6";"2788";"24";"0";"0";"0";"0";"0";"1";"1"
"3924";"124351";"107";"107";"6";"2790";"84";"0";"0";"0";"0";"0";"1";"1"
"3925";"124390";"107";"107";"6";"2795";"84";"0";"0";"0";"0";"0";"1";"1"
"3926";"124416";"107";"107";"6";"2855";"84";"0";"0";"0";"0";"0";"1";"1"
"3927";"124858";"107";"107";"6";"2893";"84";"0";"0";"0";"0";"0";"1";"1"
"3928";"124871";"107";"107";"6";"2894";"84";"0";"0";"0";"0";"0";"1";"1"
"3929";"124884";"107";"107";"6";"2895";"84";"0";"0";"0";"0";"0";"1";"1"
"3930";"124897";"107";"107";"6";"2896";"84";"0";"0";"0";"0";"0";"1";"1"
"3931";"124910";"107";"107";"6";"2897";"84";"0";"0";"0";"0";"0";"1";"1"
"3932";"124923";"107";"107";"6";"2898";"84";"0";"0";"0";"0";"0";"1";"1"
"3933";"124936";"107";"107";"6";"2899";"84";"0";"0";"0";"0";"0";"1";"1"
"3934";"124949";"107";"107";"6";"2900";"84";"0";"0";"0";"0";"0";"1";"1"
"3935";"124962";"107";"107";"6";"2901";"84";"0";"0";"0";"0";"0";"1";"1"
"3936";"124975";"107";"107";"6";"2902";"84";"0";"0";"0";"0";"0";"1";"1"
"3937";"124988";"107";"107";"6";"2903";"84";"0";"0";"0";"0";"0";"1";"1"
"3938";"125001";"107";"107";"6";"2904";"84";"0";"0";"0";"0";"0";"1";"1"
"3939";"125014";"107";"107";"6";"2905";"84";"0";"0";"0";"0";"0";"1";"1"
"3940";"125027";"107";"107";"6";"2906";"84";"0";"0";"0";"0";"0";"1";"1"
"3941";"125040";"107";"107";"6";"2907";"84";"0";"0";"0";"0";"0";"1";"1"
"3942";"125053";"107";"107";"6";"2908";"84";"0";"0";"0";"0";"0";"1";"1"
"3943";"125066";"107";"107";"6";"2909";"84";"0";"0";"0";"0";"0";"1";"1"
"3944";"125079";"107";"107";"6";"2910";"84";"0";"0";"0";"0";"0";"1";"1"
"3945";"125092";"107";"107";"6";"2911";"84";"0";"0";"0";"0";"0";"1";"1"
"3946";"125105";"107";"107";"6";"2912";"84";"0";"0";"0";"0";"0";"1";"1"
"3947";"125118";"107";"107";"6";"2913";"84";"0";"0";"0";"0";"0";"1";"1"
"3948";"125131";"107";"107";"6";"2914";"84";"0";"0";"0";"0";"0";"1";"1"
"3949";"125144";"107";"107";"6";"2915";"84";"0";"0";"0";"0";"0";"1";"1"
"3950";"125157";"107";"107";"6";"2916";"84";"0";"0";"0";"0";"0";"1";"1"
"3951";"125170";"107";"107";"6";"2917";"84";"0";"0";"0";"0";"0";"1";"1"
"3952";"125183";"107";"107";"6";"2918";"84";"0";"0";"0";"0";"0";"1";"1"
"3953";"125196";"107";"107";"6";"2919";"84";"0";"0";"0";"0";"0";"1";"1"
"3954";"125209";"107";"107";"6";"2920";"84";"0";"0";"0";"0";"0";"1";"1"
"3955";"125222";"107";"107";"6";"2921";"84";"0";"0";"0";"0";"0";"1";"1"
"3956";"125235";"107";"107";"6";"2922";"84";"0";"0";"0";"0";"0";"1";"1"
"3957";"125248";"107";"107";"6";"2923";"84";"0";"0";"0";"0";"0";"1";"1"
"3958";"125261";"107";"107";"6";"2924";"84";"0";"0";"0";"0";"0";"1";"1"
"3959";"123480";"107";"107";"6";"2654";"83";"0";"0";"0";"0";"0";"1";"1"
"3960";"123493";"107";"107";"6";"2655";"83";"0";"0";"0";"0";"0";"1";"1"
"3961";"123506";"107";"107";"6";"2657";"83";"0";"0";"0";"0";"0";"1";"1"
"3962";"123519";"107";"107";"6";"2659";"83";"0";"0";"0";"0";"0";"1";"1"
"3963";"123545";"107";"107";"6";"2661";"83";"0";"0";"0";"0";"0";"1";"1"
"3964";"123974";"107";"107";"6";"2761";"83";"0";"0";"0";"0";"0";"1";"1"
"3965";"123987";"107";"107";"6";"2762";"83";"0";"0";"0";"0";"0";"1";"1"
"3966";"124000";"107";"107";"6";"2763";"83";"0";"0";"0";"0";"0";"1";"1"
"3967";"124013";"107";"107";"6";"2764";"83";"0";"0";"0";"0";"0";"1";"1"
"3968";"124026";"107";"107";"6";"2765";"83";"0";"0";"0";"0";"0";"1";"1"
"3969";"124039";"107";"107";"6";"2766";"83";"0";"0";"0";"0";"0";"1";"1"
"3970";"124052";"107";"107";"6";"2767";"83";"0";"0";"0";"0";"0";"1";"1"
"3971";"124065";"107";"107";"6";"2768";"83";"0";"0";"0";"0";"0";"1";"1"
"3972";"124078";"107";"107";"6";"2769";"83";"0";"0";"0";"0";"0";"1";"1"
"3973";"124091";"107";"107";"6";"2770";"83";"0";"0";"0";"0";"0";"1";"1"
"3974";"124104";"107";"107";"6";"2771";"83";"0";"0";"0";"0";"0";"1";"1"
"3975";"124117";"107";"107";"6";"2772";"83";"0";"0";"0";"0";"0";"1";"1"
"3976";"124130";"107";"107";"6";"2773";"83";"0";"0";"0";"0";"0";"1";"1"
"3977";"124143";"107";"107";"6";"2774";"83";"0";"0";"0";"0";"0";"1";"1"
"3978";"124156";"107";"107";"6";"2775";"83";"0";"0";"0";"0";"0";"1";"1"
"3979";"124169";"107";"107";"6";"2776";"83";"0";"0";"0";"0";"0";"1";"1"
"3980";"124182";"107";"107";"6";"2777";"83";"0";"0";"0";"0";"0";"1";"1"
"3981";"124195";"107";"107";"6";"2778";"83";"0";"0";"0";"0";"0";"1";"1"
"3982";"124208";"107";"107";"6";"2779";"83";"0";"0";"0";"0";"0";"1";"1"
"3983";"124221";"107";"107";"6";"2780";"83";"0";"0";"0";"0";"0";"1";"1"
"3984";"124234";"107";"107";"6";"2781";"83";"0";"0";"0";"0";"0";"1";"1"
"3985";"124247";"107";"107";"6";"2782";"83";"0";"0";"0";"0";"0";"1";"1"
"3986";"124260";"107";"107";"6";"2783";"83";"0";"0";"0";"0";"0";"1";"1"
"3987";"124273";"107";"107";"6";"2784";"83";"0";"0";"0";"0";"0";"1";"1"
